1.03054,0.994314,-0.0373635,0.0391434,-0.00325146,-0.577599,1013,1203,3368,4052
1.02305,0.961807,0.00355152,0.0621252,0.229733,-0.0754055,1013,1206,3457,4031
1.0428,0.983059,-0.040959,-0.0693764,-0.228666,-0.114859,1013,1196,3528,4004
1.04207,0.979777,-0.0432275,0.0543905,0.126001,0.017846,1013,1175,3442,3958
1.02226,0.981388,-0.00389148,-0.0921547,0.0438232,-0.265511,1013,1206,3423,3983
1.03077,0.996248,-0.0356816,-0.037279,-0.13117,-0.511465,1013,1192,3478,4027
1.02694,0.9766,-0.0887124,-0.00448744,-0.0908477,-0.0660675,1013,1179,3460,3985
1.02418,0.967115,-0.015642,0.201412,-0.0406186,0.0759802,1013,1159,3383,4012
1.03113,0.976739,0.0295597,-0.015509,-0.564,0.181575,1013,1165,3411,3940
1.02417,0.99001,0.0233421,-0.0135691,-0.329719,-0.450148,1013,1114,3481,3911
1.03909,0.954961,-0.0182362,-0.123862,0.174191,-0.416432,1013,1191,3560,3952
1.02902,0.989219,-0.0287172,-0.0155548,0.428127,0.912865,1013,1172,3488,4011
1.0354,0.967267,-0.0343895,-0.0208028,-0.255225,-0.481733,1013,1152,3462,3909
1.03935,0.962046,-0.0535436,-0.0300837,0.937718,0.239336,1012,1186,3497,4039
1.03015,0.9811,0.0553417,-0.000413787,0.863723,0.570573,1013,1132,3447,3962
1.02405,0.969874,0.039109,-0.012665,-0.195968,-0.302106,1013,1200,3470,4045
1.03419,0.962022,-0.0103199,0.0282223,-0.209291,-0.357105,1013,1168,3536,4006
1.02697,0.972163,-0.117453,0.159932,-0.402853,0.0403758,1013,1199,3370,3988
1.03689,0.966864,0.0529429,0.110369,0.102919,0.543358,1013,1161,3467,3970
1.03356,0.992344,-0.0183412,0.153371,0.112693,0.0163371,1013,1181,3548,3998
1.01916,0.969773,-0.00315745,0.0142263,0.362925,0.192455,1013,1182,3406,4011
1.03956,0.971661,-0.104132,-0.0680802,0.0769102,-0.679394,1013,1199,3378,4039
1.02602,0.976772,0.07218,-0.0517367,-0.100687,0.625784,1013,1190,3482,3993
1.02589,0.962877,-0.0159482,-0.0770651,0.0706938,0.17786,1013,1133,3504,3907
1.02593,0.977226,-0.0691345,0.0402922,-0.702946,0.138736,1012,1187,3508,4025
1.0287,0.967713,0.152737,0.0551478,-0.549234,-0.0819666,1012,1134,3505,3944
1.03405,0.952125,-0.0887404,0.0159789,-0.390404,0.402819,1013,1152,3435,4012
1.03032,0.994741,0.0564177,0.0372785,-0.541876,-0.348527,1013,1213,3517,4050
1.02646,0.974735,0.0298335,0.0766179,-0.529333,-0.44098,1013,1177,3445,4001
1.03709,0.960775,-0.0215934,-0.0196482,-0.215958,1.54761,1013,1185,3531,4012
1.03299,0.973837,-0.0367028,-0.018281,0.351422,-0.20759,1013,1145,3477,3897
1.02635,0.962573,-0.026479,0.0615428,0.0513417,-0.0177828,1013,1188,3472,4036
1.03124,0.999825,0.0154836,-0.038779,-0.438557,1.91612,1013,1189,3492,4035
1.02576,0.978102,-0.0466342,-0.103642,0.0441382,-0.305374,1012,1183,3454,3968
1.03348,0.982451,0.005499,-0.0287742,-0.303395,0.192063,1013,1187,3430,3995
1.03157,0.996961,-0.100146,0.00477964,-0.427992,0.282899,1012,1158,3435,3908
1.02656,0.993521,0.040703,-0.0571847,0.487128,-0.495788,1013,1188,3545,4000
1.03469,0.951262,0.0441497,0.117475,0.564385,-0.617845,1013,1198,3524,4042
1.02898,1.00153,0.125354,-0.0805785,-0.146466,1.00197,1013,1173,3438,3935
1.02107,0.967378,0.0293024,-0.117413,-0.202937,-0.291987,1012,1201,3441,4030
1.03236,0.968455,-0.00629857,0.0472417,0.248179,1.06371,1013,1154,3443,3972
1.01963,0.974364,0.0222976,-0.0809269,-0.133087,-0.69252,1013,1141,3532,3908
1.03596,0.96714,-0.0517082,-0.112356,-0.338343,-0.537884,1012,1197,3473,3935
1.02817,0.976059,-0.032371,-0.0721583,0.0392215,0.0265837,1013,1187,3467,3990
1.02747,0.979408,-0.0357292,-0.0783979,-0.227678,-0.672529,1013,1261,3489,4037
1.03535,0.978771,0.0357133,-0.0509441,0.358375,0.640822,1013,1182,3500,4037
1.02779,0.996092,-0.101798,0.0146205,0.624731,-0.18018,1013,1147,3385,3913
1.02371,1.0041,-0.0214708,0.00976558,-0.589778,-0.110058,1013,1162,3461,3956
1.04007,0.968256,0.0936354,0.0274792,-0.579661,-0.665046,1013,1172,3463,4010
1.02719,0.968787,0.0255096,0.0113394,0.719583,0.795643,1013,1178,3467,3939
1.02669,0.987299,-0.018818,0.0115191,0.37146,0.423735,1013,1169,3366,3907
1.23396,1.11427,0.0165236,-0.0753523,-0.299034,0.161501,1013,1173,3586,3999
1.11638,1.06647,0.0128034,-0.172018,-0.778295,0.790255,1013,1153,3469,3915
1.15823,1.05009,-0.00850017,-0.0461551,-0.0718622,-0.222201,1013,1158,3423,3981
1.04364,0.986799,0.168504,0.0721808,0.16749,-0.261365,1013,1193,3551,4043
1.04286,0.991271,0.152637,-0.0659617,0.426904,-0.101288,1013,1197,3547,3996
1.03376,0.997346,0.137195,0.063017,2.07476,-0.484919,1012,1204,3386,4019
1.02809,0.98068,-0.064701,-0.0680483,-0.281771,-0.37925,1013,1207,3417,4038
1.02552,0.973711,0.215571,0.0476948,0.130334,0.19424,1013,1164,3500,4060
1.03313,0.977995,-0.159349,-0.158042,-0.173206,0.0908952,1013,1191,3460,3966
1.02526,0.962485,0.0156495,0.0649051,-0.123828,-0.229456,1013,1131,3432,3956
1.02311,0.975675,-0.087378,-0.0407628,0.574904,-0.309897,1012,1202,3426,4028
1.02378,0.986213,0.00473086,-0.0517879,-0.0464389,-0.262193,1013,1184,3553,3983
1.02347,0.960243,0.0220123,0.141325,-0.342721,0.271248,1013,1128,3482,3914
1.0226,1.01056,0.0461926,-0.0608544,-0.563372,-0.532588,1013,1146,3423,3833
1.01729,0.967641,-0.169354,0.0205837,-0.476367,0.361495,1013,1195,3400,4062
1.02143,0.989174,-0.138181,-0.0987774,0.456397,-0.116603,1013,1134,3426,3921
1.02267,0.968232,-0.00631671,-0.0111142,0.177069,-0.115083,1013,1200,3463,4034
1.01577,0.969888,0.00376047,0.017324,-0.562855,0.0149868,1013,1126,3473,3896
1.02504,0.95872,-0.112734,-0.00374556,-0.0418563,-0.112555,1013,1182,3420,4003
1.01523,0.98321,-0.00963331,0.0146646,-0.652198,0.162599,1013,1179,3418,4045
1.01457,0.97649,-0.0907204,-0.035527,-0.175612,-0.242808,1013,1174,3388,3994
