0.002675,0.00314,0.0873496,-0.0163955,0.603608,0.0770242,567,571,1957,2003
0.002842,0.002967,0.134775,0.0127108,1.0856,0.0157138,569,583,1950,2022
0.002552,0.002885,-0.0483492,-0.0881541,-0.0471107,-0.224757,562,575,1969,1994
0.002424,0.003122,0.0497547,-0.0734848,-0.0714346,-0.285058,572,570,1953,1979
0.002572,0.003195,0.148984,-0.179137,0.951001,-0.0532127,559,584,2007,2008
0.002532,0.00321,-0.0174937,0.114071,-0.375349,0.637972,569,567,2009,1970
0.00245,0.002932,-0.0597602,-0.147129,0.0786147,-0.0847703,570,579,2005,2033
0.002579,0.00309,-0.00712537,0.034471,0.0431421,-0.199867,569,585,1979,2022
0.002798,0.002992,0.207465,0.236195,-0.0906581,-0.0169602,572,559,1965,1978
0.002465,0.003009,0.0635005,-0.110721,0.344273,-0.156243,555,572,1967,2007
0.002292,0.003292,-0.158736,-0.0239893,-0.194109,-0.55548,567,584,1955,1998
0.002647,0.002999,0.0716454,-0.0578939,0.728867,0.0249585,570,579,2027,1995
0.002275,0.002807,-0.139199,0.0953717,-0.536111,0.605718,564,564,1947,1958
0.002478,0.00288,-0.121174,0.0812803,-0.359597,-0.365217,567,555,1946,2016
0.002276,0.00292,-0.115782,-0.11943,-0.561743,-0.189697,565,586,1963,1992
0.002362,0.002963,0.148462,-0.0696466,0.20288,0.0392194,562,583,1961,2003
0.002337,0.002848,-0.0345171,0.0034734,-0.555556,0.778394,571,572,1982,1949
0.002452,0.002777,-0.0609986,-0.204359,-0.329072,-0.579781,571,581,1943,1994
0.002567,0.002841,-0.163302,0.296462,-0.0230545,0.271531,568,565,1899,1950
0.002484,0.003005,0.0532761,-0.0800841,0.734151,-0.0681542,550,574,2046,2009
0.002429,0.003011,-0.0456515,-0.00237704,-0.183488,-0.149713,570,563,1991,1969
0.002386,0.002892,-0.0351257,-0.041581,0.2857,0.625485,555,563,1996,1983
0.002459,0.002882,0.142482,-0.0826762,-0.20967,0.0517063,566,566,1974,2006
0.002603,0.002837,0.0248303,-0.0635101,-0.127102,-0.106907,571,588,1974,2025
0.002392,0.003081,0.163137,0.014798,0.213218,-0.108047,564,567,1972,1994
0.002351,0.003136,0.0306001,-0.06702,1.05839,0.406776,572,580,1965,2013
0.002307,0.002817,-0.0629321,0.0845367,0.110929,0.0845179,572,565,1986,1967
0.002519,0.003019,0.0337317,-0.0154911,0.365921,-0.154438,564,580,1950,2008
0.002542,0.003028,-0.099807,0.103204,-0.464868,0.542114,572,584,1980,2032
0.002436,0.003112,0.0923533,-0.0873842,0.435306,-0.594684,569,574,1997,2032
0.002391,0.003078,-0.0017415,-0.0524524,-0.184115,0.0828663,570,579,1960,1994
0.002422,0.002936,-0.103273,-0.00386318,-0.173402,0.979752,552,582,1896,2030
0.002393,0.00277,-0.138134,0.0794639,-0.349167,-0.380097,572,567,1968,1984
0.002564,0.002936,-0.102833,-0.0430498,-0.0340809,0.395115,562,580,1976,2026
0.002491,0.002837,0.34279,-0.0277815,-0.105623,-0.111755,572,568,1974,1982
0.002223,0.003006,0.0443113,-0.171925,-0.325455,-0.466963,562,577,2036,1981
0.002351,0.002718,-0.118013,-0.195937,-0.18439,-0.28661,569,581,1999,1977
0.002452,0.00286,-0.158665,0.0251606,0.327435,-0.069133,555,593,1882,2029
0.002517,0.002906,-0.0524601,0.0129297,-0.149461,-0.302691,571,564,2013,1984
0.002386,0.003139,0.0904025,-0.132538,1.05905,0.634783,565,593,2018,1999
0.002351,0.002992,0.1827,0.0993616,-0.224435,-0.0968442,572,566,1938,2014
0.002385,0.002806,0.144748,0.0530515,-0.397723,-0.419386,568,560,1964,2030
0.002396,0.002938,-0.0960015,0.00192391,-0.42798,-0.637643,568,553,1964,1949
0.002458,0.002869,-0.129263,0.507259,-0.782485,1.96624,571,574,1987,2028
0.002426,0.003016,-0.0409301,0.14844,-0.389396,-0.00522263,569,573,1987,2026
0.002325,0.003008,-0.0557204,-0.132673,-0.25282,-0.477897,571,573,1991,2012
0.002317,0.002782,0.0152338,-0.100281,-0.437531,-0.35153,571,572,1965,1974
0.002426,0.00294,0.0177222,0.02503,-0.276975,-0.310192,568,585,2008,2025
0.002347,0.003084,-0.0234901,0.00837917,-0.442517,-0.317357,542,566,1887,2019
0.002459,0.003186,0.00299147,0.0452694,0.00818187,0.340389,567,578,1960,1996
0.002487,0.00297,0.419356,-0.111026,0.54388,-0.201412,564,589,2039,1997
0.002313,0.002929,0.123908,0.196325,-0.0588636,0.248606,559,564,2014,2014
0.002454,0.002906,0.120953,-0.00895328,0.00183519,-0.610994,561,580,1943,1976
0.002481,0.002881,0.0303313,0.000539539,1.07865,-0.682872,571,571,1976,2019
0.002208,0.003124,-0.284702,0.148006,-0.644142,-0.176904,560,562,1941,2021
0.002313,0.002871,0.0346457,0.0802415,-0.864709,-0.0387148,566,554,1950,1980
0.002435,0.002913,-0.0687499,0.0146808,-0.282963,-0.0911934,568,572,1992,1995
0.002534,0.002899,-0.0150687,0.00339852,0.0983812,-0.224986,547,580,1930,1993
0.002327,0.00313,0.0652017,-0.0790703,0.00951238,-0.602728,560,578,1908,1956
0.002378,0.003066,-0.0230216,-0.233313,0.876026,-0.287826,570,589,1971,2005
0.002398,0.002879,0.0833693,0.036201,0.205395,0.543276,571,562,1972,1986
0.002504,0.002851,-0.0214049,-0.104586,-0.331152,-0.470664,566,575,1934,2001
0.00254,0.003049,-0.117919,-0.132283,-0.228848,-0.52325,568,594,1939,1969
0.00234,0.003022,0.0170886,0.0126264,0.295656,-0.236089,565,570,1969,2007
0.00235,0.003042,-0.0310264,0.0185056,0.447479,-0.250847,571,557,1982,1995
0.002463,0.002911,-0.0447261,-0.0833137,-0.324751,0.0459332,569,583,2001,2022
0.002491,0.00303,-0.0981788,0.0585678,-0.56776,0.898002,568,580,1897,1992
0.002464,0.002985,-0.0125457,-0.0479806,-0.469739,1.26534,555,565,2043,2008
0.002238,0.003395,-0.0998858,0.354852,-0.202566,0.235691,546,564,1907,2011
0.002219,0.003049,-0.138902,0.0504402,-0.864212,-0.0358014,555,557,1932,2035
0.002239,0.002949,0.0714841,0.248463,-0.700995,0.61549,567,562,2030,1970
0.002414,0.00295,-0.0254044,0.171502,0.278428,0.173127,572,591,1987,1978
0.002509,0.003029,-0.147634,0.0769064,-0.629377,-0.303058,571,563,1998,2015
0.002374,0.003003,-0.0132197,0.329889,-0.00612493,0.356844,566,557,1944,2031
0.002436,0.003053,-0.0975644,-0.148156,-0.0229245,-0.243315,571,591,1953,2015
0.002395,0.003066,0.132402,0.051214,-0.361294,0.665255,567,588,1982,1999
0.002384,0.002904,-0.0508261,0.11006,-0.213524,-0.00546732,570,564,1988,2012
