1.0394,0.970776,-0.030546,-0.126431,-0.456503,0.0835345,1013,1174,3487,4012
1.03828,0.966684,0.0397136,0.120302,0.449079,-0.271159,1013,1159,3449,3962
1.04052,0.974474,0.0675026,0.0158775,-0.570726,0.0234369,1013,1160,3396,3912
1.03834,0.971974,-0.144903,0.137744,-0.187995,-0.39685,1013,1140,3502,3924
1.04885,0.978684,-0.196617,-0.0517799,1.28927,-0.452875,1013,1165,3397,3973
1.02789,0.975275,0.0122299,0.176676,0.308947,0.410857,1013,1123,3522,3905
1.0337,0.965315,-0.021983,0.127974,0.166389,0.0923603,1013,1169,3397,3967
1.03913,0.989999,-0.114732,-0.00712297,-0.536302,-0.0819978,1013,1185,3451,4010
1.05921,0.978111,0.0606148,-0.0121209,-0.0106656,-0.318404,1012,1133,3443,3892
1.03833,0.976621,0.0158141,0.134107,-0.0183354,-0.00959266,1013,1171,3539,4030
1.04187,0.971433,0.0131257,-0.00225824,0.318259,-0.131195,1013,1162,3465,3949
1.02988,0.969366,0.00429214,0.176418,-0.203126,0.177072,1013,1170,3416,4016
1.06503,0.969086,-0.0846175,-0.0609888,-0.396134,-0.560779,1013,1153,3465,3944
1.03532,0.996309,0.130362,-0.0285981,-0.436206,-0.469949,1013,1206,3491,4024
1.02498,0.965695,0.119282,-0.0706368,0.0410778,-0.600601,1012,1191,3528,4032
1.04145,0.954846,-0.0163957,0.0613238,-0.00640294,-0.27886,1013,1177,3432,3988
1.06028,0.962834,-0.0404323,-0.0430083,-0.343265,-0.342463,1013,1168,3490,4016
1.03318,0.964728,0.181431,-0.0748865,0.133412,0.113494,1007,1188,3448,4010
1.03648,0.978552,0.263208,0.0787037,0.266174,0.019509,1013,1128,3546,3937
1.03057,0.966217,0.0620452,-0.0429455,0.240244,-0.260741,1013,1171,3554,3913
1.06488,0.972736,-0.0607418,-0.0372279,-0.173493,0.143272,1013,1144,3564,3966
1.03436,0.976751,0.0423429,0.0254364,1.06225,0.890994,1013,1132,3556,3920
1.02695,0.982554,0.0119026,0.126973,-0.441356,-0.34985,1013,1126,3513,3905
1.04337,1.10628,-0.00191883,0.0146669,0.022111,-0.265337,1013,1149,3475,3934
1.07378,1.07355,-0.0554537,-0.00811041,-0.526287,1.27317,1013,1157,3538,3940
1.03894,0.993513,0.0620712,0.0306642,-0.389515,-0.375509,1013,1160,3381,3958
1.05178,0.98091,0.0531459,0.177481,0.946146,0.192373,1013,1188,3354,4030
1.05702,0.981562,-0.11865,-0.0889022,-0.168934,4.32859,1013,1175,3448,4019
1.06163,0.997295,0.125189,0.0778704,0.26442,-0.124869,1013,1130,3526,3933
1.04406,0.984946,-0.142516,-0.0757659,0.468253,-0.126052,1013,1173,3333,3956
1.0453,0.978292,0.0365214,-0.118376,0.000750367,1.1866,1013,1138,3522,3936
1.04177,0.972263,-0.119905,0.30513,-0.415121,0.0672341,1013,1142,3457,3896
1.02993,0.97758,0.0871727,-0.0390493,-0.136894,0.657067,1013,1161,3477,4007
1.0298,0.969038,0.00209415,-0.119171,-0.109781,-0.319328,1013,1173,3510,3941
