0.090864,0.157957,-0.200239,0.552829,-0.582407,-0.874331,523,638,1880,1770
0.088881,0.151568,0.419426,-0.19964,-0.0644641,-0.133567,513,631,1921,1704
0.083764,0.157626,-0.457399,0.335723,-0.516121,-0.277233,522,657,1902,1889
0.084217,0.15011,0.205077,-0.154917,0.764619,0.137736,526,676,1956,1841
0.087333,0.143612,-0.356881,-0.0588841,-0.834628,3.68947,515,670,1943,1933
0.084418,0.153485,-0.155097,-0.0754127,0.748524,2.07163,515,682,1839,1841
0.086596,0.150501,-0.0688395,-0.149171,0.0618597,0.793571,518,654,1991,1905
0.089131,0.147765,-0.165089,-0.0320442,-0.827355,-0.844549,512,683,1958,1868
0.083806,0.153017,-0.0156496,-0.401201,-0.431274,-0.64018,512,666,1940,1840
0.084646,0.154161,0.819955,-0.012461,0.172712,-0.526474,522,657,1909,1938
0.085624,0.149467,-0.40542,-0.245266,-0.81218,-0.581232,520,644,1873,1808
0.088163,0.150309,-0.123033,-0.352273,-0.773704,-0.505143,504,665,1937,1871
0.085136,0.156213,0.0471222,-0.117477,-0.703128,-0.753465,492,666,1892,1865
0.084836,0.150501,5.98209,0.107605,-0.362238,-0.594168,499,667,2043,1908
0.084814,0.149678,-0.254015,-0.391299,-0.465002,-0.664893,524,663,1999,1879
0.083877,0.142823,0.285938,-0.0915987,0.188394,-0.622186,527,681,1938,1946
0.084723,0.1559,-0.154835,0.855029,-0.318792,-0.519259,532,652,2009,1802
0.084514,0.149297,0.360597,-0.0313366,0.154745,-0.595663,525,663,1971,1818
0.09103,0.151812,-0.0796932,-0.247356,-0.301183,-0.566803,515,689,1903,1915
0.083773,0.15337,-0.265101,-0.00985743,-0.936631,-0.917905,500,691,1919,1955
0.084724,0.149496,-0.123624,0.695453,-0.548456,0.109159,505,663,1843,1909
0.090767,0.148802,-0.172053,-0.310064,0.879413,-0.594995,519,699,1903,1968
0.084318,0.157335,-0.315868,-0.262194,-0.721365,-0.839999,516,645,1837,1830
0.085023,0.153948,-0.0904724,-0.111945,-0.353869,-0.77922,526,668,1882,1831
0.083934,0.148305,-0.269604,0.337367,-0.822589,-0.985846,511,678,1931,1883
0.088138,0.150557,-0.283761,-0.0855414,0.108786,0.071489,515,650,1847,1785
0.084139,0.157162,-0.121647,0.314822,-0.951538,-0.535932,520,671,1951,1884
0.084357,0.142817,-0.0422405,0.0163532,0.161522,-0.641795,505,671,1868,1908
0.09,0.149822,-0.221431,-0.0635266,-0.741392,0.486307,522,682,1942,1864
0.084499,0.153445,0.0317865,-0.258296,-0.559188,-0.48508,497,696,1864,1885
0.084845,0.150488,-0.166997,-0.0490043,-0.882283,0.787667,519,680,1932,1882
0.087894,0.148614,-0.373974,-0.141716,-0.43609,-0.769932,501,682,1770,1939
0.084034,0.154358,-0.273287,0.140735,-0.621916,-0.961626,504,659,1865,1950
0.084734,0.154022,-0.0967897,0.015991,-0.919297,2.58917,520,670,1935,1869
0.087215,0.138226,0.191681,0.245972,-0.31453,-0.914478,504,664,1932,1907
0.084152,0.151225,0.704065,-0.328662,-0.873859,0.716382,516,666,1961,1827
0.085924,0.157228,-0.292041,-0.0580094,1.15674,-0.143934,508,613,1826,1746
0.084716,0.149464,-0.266595,-0.11645,-0.617832,2.88345,509,669,1911,1922
0.089361,0.149592,-0.170709,-0.297115,0.0149814,-0.838622,532,700,1961,1885
0.08392,0.148137,0.271073,0.871206,0.372722,3.91818,516,659,1990,1909
0.084002,0.148492,-0.373672,0.440963,0.154039,4.49215,517,655,1925,1815
0.090223,0.147346,-0.457019,-0.241369,-0.706154,-0.416904,516,670,1894,1863
0.084212,0.156289,-0.222448,0.290266,-0.517105,-0.815543,518,666,1894,1892
0.085126,0.150596,0.0285536,-0.00503737,-0.793679,-0.754212,521,683,1909,1837
0.086309,0.155084,-0.184902,0.130978,-0.58349,5.13552,503,689,1815,1917
0.088782,0.155025,0.543875,0.024074,-0.525926,1.7083,509,666,1945,1932
0.085078,0.155196,-0.114047,-0.10646,-0.645689,-0.473721,493,650,1860,1834
0.084134,0.148051,-0.318108,-0.33883,-0.477973,2.1299,524,682,1945,1923
0.084585,0.150205,-0.0442963,0.205548,-0.485513,-0.562663,534,662,2008,1831
0.089038,0.149635,-0.291058,-0.249614,-0.70741,0.7339,513,640,1952,1765
0.084398,0.156787,-0.12645,-0.223954,-0.42051,-0.815431,506,688,1868,1862
0.084235,0.150459,-0.303887,0.272103,-0.781006,1.35067,512,684,1869,1905
0.090636,0.14766,0.0145056,-0.126528,0.0617222,-0.319027,532,667,1955,1884
0.084584,0.150532,-0.248784,-0.0534222,-0.586628,-0.622213,501,672,1842,1861
0.085357,0.155608,-0.0446523,1.94741,0.991826,-0.418166,509,632,1906,1757
0.083967,0.149195,-0.2577,0.220577,-0.654602,-0.833109,520,654,1932,1822
0.090015,0.152838,-0.0414418,-0.0317008,-0.732008,-0.607095,517,653,1958,1825
0.08388,0.156479,-0.303811,-0.255369,-0.839634,-0.911043,527,683,1895,1903
0.08597,0.153027,0.465913,-0.221567,0.0492891,0.481939,512,657,1993,1858
0.084303,0.15081,0.000787755,-0.0821396,-0.880338,-0.185916,516,686,1939,1929
0.090383,0.148944,-0.129796,0.0844773,-0.648706,-0.128109,530,684,2001,1852
0.084694,0.158443,-0.0586322,-0.0432623,-0.733624,-0.255439,504,651,1910,1702
0.085122,0.155218,0.371004,-0.0854361,-0.494759,-0.903539,503,652,1862,1722
0.084267,0.149034,0.207111,-0.34877,-0.648814,-0.665254,527,629,1981,1702
0.08947,0.148827,-0.316025,0.764323,-0.0470675,-0.278454,527,650,1919,1893
0.085277,0.159444,0.0708425,-0.153321,1.04813,-0.51799,506,658,1920,1825
0.084957,0.156171,-0.00426403,-0.366296,-0.84705,-0.87873,515,682,2013,1888
0.08439,0.134604,-0.152227,0.128016,-0.906547,-0.418812,504,701,1995,1960
0.089534,0.149523,-0.319775,-0.327744,0.521134,-0.374101,531,660,1977,1836
0.084115,0.162237,-0.175598,-0.121542,-0.144388,-0.890202,512,687,1949,1913
0.08451,0.154036,-0.192102,-0.161492,-0.338697,-0.863641,507,652,1860,1733
0.084425,0.149453,-0.322023,-0.162283,1.43041,-0.86218,527,650,1931,1751
0.089372,0.150131,-0.0567674,-0.195795,-0.55816,-0.700146,523,666,1987,1922
0.084252,0.147543,0.266436,0.256163,-0.52595,0.86953,512,664,1957,1809
0.085507,0.154088,0.358389,-0.147806,7.60073,-0.564971,498,649,1949,1870
0.084103,0.150714,-0.372446,0.763609,0.0501062,-0.54983,504,659,1767,1877
0.088299,0.150042,-0.131704,-0.349485,-0.0228946,0.0035798,517,681,1886,1777
0.084529,0.136983,-0.143088,0.0377809,-0.657038,3.09664,497,694,1840,1951
0.084804,0.144539,-0.0764605,-0.25393,0.00339277,-0.89148,529,683,1970,1892
0.089599,0.149187,0.345223,-0.157277,7.1656,0.250674,508,663,1907,1855
0.08349,0.156252,-0.264856,-0.208397,-0.873009,-0.490319,515,657,1884,1800
0.084723,0.152782,0.401462,-0.0611793,7.07136,-0.113075,507,680,1977,1817
0.084801,0.145605,-0.121394,-0.20882,-0.483761,-0.655557,522,683,1944,1899
0.089706,0.150678,-0.161045,-0.152847,0.687149,-0.781589,531,657,1914,1791
0.085199,0.155889,-0.035215,0.057252,0.0293899,2.18157,514,660,1901,1973
0.085083,0.158529,0.591456,0.13221,-0.825657,-0.914173,520,641,1916,1871
0.084467,0.148363,-0.354052,-0.0746873,-0.606373,-0.294935,532,657,1926,1944
0.089573,0.149393,1.6056,-0.278917,-0.772839,-0.939638,504,664,1940,1727
0.084986,0.159128,-0.0962158,-0.22506,0.383482,-0.00871283,529,656,1978,1851
0.08521,0.156297,0.349047,-0.175719,-0.494943,-0.709406,524,647,1911,1742
0.083932,0.152431,-0.339129,-0.305863,-0.625635,-0.334952,523,646,1900,1795
0.089497,0.148033,-0.160326,-0.134972,-0.733122,0.440032,524,650,1982,1691
0.084433,0.156718,0.475563,-0.000343176,-0.937701,0.128874,516,628,1940,1881
0.084935,0.15481,-0.257579,-0.143372,0.0830921,-0.459214,529,664,1976,1869
0.08455,0.150535,-0.0335603,-0.193272,-0.586344,-0.03463,507,631,1965,1747
0.089877,0.141904,-0.114247,-0.01755,-0.298619,-0.8277,524,670,1886,1840
0.084205,0.15572,-0.0244646,-0.11192,-0.947372,-0.954464,508,651,1850,1909
0.084274,0.148596,0.114095,-0.300325,-0.704459,-0.80297,517,699,1897,1821
0.084321,0.147832,0.014016,-0.263924,0.659575,-0.455092,523,651,1901,1785
0.08408,0.147382,-0.338742,0.0407186,-0.771416,-0.997398,522,651,1895,1873
